Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,0,0,0,0,0,29,0,1,0,1,1,0,0,1,0,29,0,0,29,0,0
2,0,0,0,0,0,0,32,0,1,0,1,1,0,0,1,0,32,0,0,32,0,0
3,0,0,0,0,0,0,34,0,1,0,1,1,0,0,1,0,34,0,0,34,0,0
4,1,0,0,0,0,0,34,0,1,0,1,1,0,0,1,0,34,0,0,34,0,0
5,1,0,0,0,0,0,30,0,1,0,1,1,0,0,1,0,30,0,0,30,0,0
6,1,0,0,0,0,0,31,0,1,0,1,1,0,0,1,0,31,0,0,31,0,0
7,1,0,0,0,0,0,31,0,1,0,1,1,0,0,1,0,31,0,0,31,0,0
8,1,42,3907472,7,64317737716121,7,64317737716121,0,636931448096768,2,05233466608958,0,3,14285714285714,0,0,517241379310345,0,517241379310345,1,1,0,318181818181818,0,681818181818182,28,0,30,30,28,28,88
9,1,61,2317652,4,89941779434443,4,22694868531676,0,408284816195369,0,996214951516701,7,2,38461538461538,0,137254901960784,0,352941176470588,0,490196078431373,1,0,72,0,376811594202899,0,623188405797101,26,7,18,18,33,26,62
10,1,64,097274,4,30595535154896,4,30595535154896,0,35882961262908,0,920475962831118,0,2,5,0,0,428571428571429,0,428571428571429,1,1,0,4,0,6,24,0,18,18,24,24,60
11,1,30,9050892,10,871995800614,10,1705767167034,0,905999650051164,1,03542817148704,2,1,13793103448276,0,0645161290322581,0,0645161290322581,0,129032258064516,1,0,5,0,818181818181818,0,181818181818182,27,2,2,2,27,29,33
12,1,197,5313717,1,51874609799006,1,51874609799006,0,126562174832505,0,156937096792307,0,1,23076923076923,0,0,103448275862069,0,103448275862069,1,1,0,8125,0,1875,26,0,3,3,26,26,32
13,1,68,0629202,4,93660864113203,4,93660864113203,0,411384053427669,0,793383531610505,0,1,89655172413793,0,0,30952380952381,0,30952380952381,1,1,0,527272727272727,0,472727272727273,29,0,13,13,29,29,55
14,1,37,1592515,7,10455645211261,7,10455645211261,0,592046371009384,1,82996151039264,0,3,0,0,5,0,5,1,1,0,333333333333333,0,666666666666667,23,0,23,23,23,23,69
15,1,54,6450435,7,24676886751861,7,24676886751861,0,603897405626551,0,750296776687532,0,1,23529411764706,0,0,105263157894737,0,105263157894737,1,1,0,80952380952381,0,19047619047619,34,0,4,4,34,34,42
