Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,0,0,0,0,0,21,0,1,0,1,1,0,0,1,0,21,0,0,21,0,0
2,0,0,0,0,0,0,23,0,1,0,1,1,0,0,1,0,23,0,0,23,0,0
3,0,0,0,0,0,0,26,0,1,0,1,1,0,0,1,0,26,0,0,26,0,0
4,1,95,9291891,2,87712220429892,2,87712220429892,0,239760183691577,0,406549876694413,0,1,66666666666667,0,0,25,0,25,1,1,0,6,0,4,24,0,8,8,24,24,40
5,1,214,0634434,1,56962811895046,1,54584587472394,0,130802343245872,0,476494250395675,1,3,55172413793103,0,0151515151515152,0,560606060606061,0,575757575757576,1,0,973684210526316,0,271844660194175,0,728155339805825,28,1,37,37,29,29,103
6,1,346,8312124,0,968770940985818,0,932555204874198,0,0807309117488181,0,524750926367318,4,6,31034482758621,0,0373831775700935,0,719626168224299,0,757009345794393,1,0,950617283950617,0,141304347826087,0,858695652173913,26,4,77,77,30,29,183
