Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,0,4375329,54,853017910196,5,30835657195445,4,57108482584967,4,57108482584967,28,1,0,903225806451613,0,0,903225806451613,1,0,0,0967741935483871,0,903225806451613,3,28,0,0,31,3,3
2,0,0,0,0,0,0,31,0,1,0,1,1,0,0,1,0,31,0,0,31,0,0
3,0,0,0,0,0,0,29,0,1,0,1,1,0,0,1,0,29,0,0,29,0,0
4,1,91,9927383,3,13068189209452,3,13068189209452,0,260890157674543,1,61969306222946,0,6,0,0,698795180722892,0,698795180722892,0,865671641791045,1,0,166666666666667,0,833333333333333,25,0,58,67,25,25,150
5,1,75,6512198,4,60005801519145,4,52339038160492,0,383338167932621,1,1764516188277,1,3,0,0166666666666667,0,5,0,516666666666667,1,0,967741935483871,0,322222222222222,0,677777777777778,29,1,30,30,30,30,90
6,1,100,2118535,3,35289677083959,3,15091503765648,0,279408064236632,1,35712488343507,5,4,72413793103448,0,0602409638554217,0,650602409638554,0,710843373493976,1,0,915254237288136,0,175182481751825,0,824817518248175,24,5,54,54,24,29,137
7,1,93,899282,3,32270911294082,3,32270911294082,0,276892426078402,1,17146795648555,0,4,11111111111111,0,0,608695652173913,0,608695652173913,1,1,0,243243243243243,0,756756756756757,27,0,42,42,27,27,111
8,1,68,1116187,4,75689766568417,4,75689766568417,0,396408138807014,1,64435968690317,0,4,03571428571429,0,0,533333333333333,0,533333333333333,0,60377358490566,1,0,247787610619469,0,752212389380531,28,0,32,53,28,28,113
9,1,45,3239172,6,3542610125499,6,3542610125499,0,529521751045825,0,94872647062377,0,1,76,0,0,264705882352941,0,264705882352941,0,9,1,0,568181818181818,0,431818181818182,25,0,9,10,25,25,44
10,1,66,7699003,3,77415570291034,3,77415570291034,0,314512975242529,0,883631692348056,0,2,72727272727273,0,0,463414634146341,0,463414634146341,1,1,0,366666666666667,0,633333333333333,22,0,19,19,22,22,60
11,1,26,6280459,11,7169694378512,11,7169694378512,0,976414119820937,1,20174045516423,0,1,22222222222222,0,0,1,0,1,1,1,0,818181818181818,0,181818181818182,27,0,3,3,27,27,33
12,1,47,3257888,8,36753089681202,7,25186011057041,0,697294241401001,1,16215706900167,6,1,64705882352941,0,133333333333333,0,244444444444444,0,377777777777778,1,0,647058823529412,0,5,0,5,28,6,11,11,29,34,56
13,1,100,5709786,2,38637431335485,2,22065387492743,0,198864526112904,1,38210845648468,5,6,66666666666667,0,0694444444444444,0,638888888888889,0,708333333333333,0,63013698630137,0,901960784313726,0,144827586206897,0,855172413793103,21,5,46,73,26,21,140
14,1,20,4389088,14,6778873048252,14,6778873048252,1,2231572754021,1,32100985743427,0,1,07692307692308,0,0,037037037037037,0,037037037037037,1,1,0,928571428571429,0,0714285714285714,26,0,1,1,26,26,28
15,1,105,8900634,2,37982669863998,2,37982669863998,0,198318891553332,0,783831809472691,0,3,81818181818182,0,0,521739130434783,0,521739130434783,0,631578947368421,1,0,261904761904762,0,738095238095238,22,0,24,38,22,22,84
