Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,18.5790012,7.75068575806971,4.1521530846802,0.645890479839142,0.86118730645219,13,1.30769230769231,0.464285714285714,0.0714285714285714,0.535714285714286,1,0.133333333333333,0.433333333333333,0.566666666666667,13,13,2,2,26,13,17
2,0,21.2043397,10.7525159106935,7.41552821427139,0.896042992557792,0.896042992557792,9,1,0.310344827586207,0,0.310344827586207,1,0,0.689655172413793,0.310344827586207,20,9,0,0,29,20,20
3,0,0,0,0,0,0,33,0,1,0,1,1,0,0,1,0,33,0,0,33,0,0
4,1,115.8401081,2.17541233458155,2.17541233458155,0.181284361215129,0.198549538473713,0,1.09090909090909,0,0.0434782608695652,0.0434782608695652,1,1,0.916666666666667,0.0833333333333333,22,0,1,1,22,22,24
5,1,44.2960765,7.31441756472495,5.60772013295579,0.609534797060412,0.654685522768591,7,1.07142857142857,0.233333333333333,0.0333333333333333,0.266666666666667,1,0.125,0.709677419354839,0.290322580645161,22,7,1,1,29,28,30
6,1,42.3592326,8.21544628266,8.21544628266,0.684620523554999,0.779050940597068,0,1.13333333333333,0,0.0625,0.0625,1,1,0.882352941176471,0.117647058823529,30,0,2,2,30,30,34
7,1,48.5206403,6.92488800482709,6.71504291377173,0.577074000402258,0.741952286231474,1,1.27586206896552,0.0303030303030303,0.121212121212121,0.151515151515152,1,0.8,0.756756756756757,0.243243243243243,28,1,4,4,28,29,37
8,1,34.0298129,9.52106322042106,9.52106322042106,0.793421935035088,0.793421935035088,0,1,0,0,0,1,1,1,0,28,0,0,0,28,28,28
9,1,41.0716501,6.42779141712643,6.42779141712643,0.535649284760536,0.730430842855276,0,1.34782608695652,0,0.148148148148148,0.148148148148148,1,1,0.741935483870968,0.258064516129032,23,0,4,4,23,23,31
10,1,10.2529354,22.2375340431775,21.1256573410187,1.85312783693146,1.85312783693146,1,1,0.05,0,0.05,1,0,0.95,0.05,19,1,0,0,19,20,20
11,1,14.4324318,19.9550570542104,19.9550570542104,1.6629214211842,1.80149820628288,0,1.08,0,0.0384615384615385,0.0384615384615385,1,1,0.925925925925926,0.0740740740740741,25,0,1,1,25,25,27
12,1,28.9842742,11.178475533467,11.178475533467,0.93153962778892,0.93153962778892,0,1,0,0,0,1,1,1,0,28,0,0,0,28,28,28
13,1,17.9301498,17.4008585248964,16.8008289205897,1.45007154374137,1.67315947354773,1,1.14814814814815,0.0344827586206897,0.0689655172413793,0.103448275862069,1,0.666666666666667,0.838709677419355,0.161290322580645,26,1,2,2,26,27,31
14,1,36.1091604,8.64046675535552,8.3425196258605,0.720038896279627,0.775426503685752,1,1.07407407407407,0.0344827586206897,0.0344827586206897,0.0689655172413793,1,0.5,0.9,0.1,27,1,1,1,28,27,29
15,1,18.3904648,21.5328978525872,20.8995773275111,1.79440815438226,1.79440815438226,1,1,0.0294117647058824,0,0.0294117647058824,1,0,0.970588235294118,0.0294117647058824,33,1,0,0,33,34,34
