Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,65,6556082,6,57978825942854,5,81469660135545,0,548315688285711,0,731087584380949,5,1,32432432432432,0,116279069767442,0,13953488372093,0,255813953488372,1,0,545454545454545,0,653061224489796,0,346938775510204,32,5,6,6,32,37,49
2,0,36,033928,8,32548702433995,8,0171356530681,0,693790585361662,0,749293832190595,1,1,07692307692308,0,037037037037037,0,037037037037037,0,0740740740740741,1,0,5,0,892857142857143,0,107142857142857,25,1,1,1,25,26,28
3,0,32,5532913,12,5332949052682,12,1752007651176,1,04444124210568,1,04444124210568,1,1,0,0285714285714286,0,0,0285714285714286,1,0,0,971428571428571,0,0285714285714286,34,1,0,0,34,35,35
4,1,25,5749084,11,2610374002356,10,8105959042262,0,938419783352968,0,938419783352968,1,1,0,04,0,0,04,1,0,0,96,0,04,24,1,0,0,24,25,25
5,1,27,6881618,12,5685483389511,12,5685483389511,1,04737902824593,1,04737902824593,0,1,0,0,0,1,1,1,0,30,0,0,0,30,30,30
6,1,43,8253503,7,94060966125353,7,69246560933935,0,661717471771127,0,752988847187834,1,1,13333333333333,0,03125,0,0625,0,09375,1,0,666666666666667,0,852941176470588,0,147058823529412,29,1,2,2,29,30,34
7,1,31,7160402,10,9723659638948,10,606620431765,0,914363830324569,0,914363830324569,1,1,0,0333333333333333,0,0,0333333333333333,1,0,0,966666666666667,0,0333333333333333,29,1,0,0,29,30,30
