Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,36,2395539,4,96694855838168,0,611316745646975,0,41391237986514,0,469100697180492,57,1,125,0,876923076923077,0,0153846153846154,0,892307692307692,1,0,0172413793103448,0,106060606060606,0,893939393939394,7,57,1,1,64,16,18
2,0,31,5543437,5,70444442487327,1,00666666321293,0,475370368739439,0,538753084571364,28,1,125,0,823529411764706,0,0294117647058824,0,852941176470588,1,0,0344827586206897,0,142857142857143,0,857142857142857,5,28,1,1,33,16,18
3,0,51,3696952,6,30722060426008,1,75200572340558,0,525601717021673,0,525601717021673,39,1,0,722222222222222,0,0,722222222222222,1,0,0,277777777777778,0,722222222222222,15,39,0,0,54,28,28
4,0,69,6589935,6,71844332634522,0,979772985092012,0,559870277195435,0,559870277195435,41,1,0,854166666666667,0,0,854166666666667,1,0,0,145833333333333,0,854166666666667,7,41,0,0,48,40,40
5,0,108,4553817,3,76191567080161,1,10644578552988,0,313492972566801,0,378035643389377,36,1,2,0,705882352941177,0,0588235294117647,0,764705882352941,0,75,0,0769230769230769,0,218181818181818,0,781818181818182,12,36,3,4,48,35,42
6,0,43,4210301,6,35636693474022,0,896410721565929,0,529697244561685,0,575757874523571,67,1,08333333333333,0,858974358974359,0,0128205128205128,0,871794871794872,1,0,0147058823529412,0,126582278481013,0,873417721518987,10,67,1,1,77,24,26
7,0,18,6781449,8,35200716319531,1,19314388045647,0,696000596932943,0,696000596932943,66,1,0,857142857142857,0,0,857142857142857,1,0,0,142857142857143,0,857142857142857,11,66,0,0,77,14,14
8,0,10,5494398,9,10000927253028,1,0865682713469,0,75833410604419,0,75833410604419,59,1,0,880597014925373,0,0,880597014925373,1,0,0,119402985074627,0,880597014925373,8,59,0,0,67,9,9
