Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,57,9601126,3,51966189934559,1,13537480624051,0,293305158278799,0,465837604325151,21,1,55555555555556,0,67741935483871,0,161290322580645,0,838709677419355,1,0,192307692307692,0,138888888888889,0,861111111111111,5,21,5,5,26,18,28
2,0,12,7169107,3,77450161696897,0,390465684514031,0,314541801414081,0,314541801414081,26,1,0,896551724137931,0,0,896551724137931,1,0,0,103448275862069,0,896551724137931,3,26,0,0,29,5,5
3,0,32,2463454,4,46562232754599,1,02071367486766,0,372135193962166,0,496180258616221,27,1,30769230769231,0,771428571428571,0,0571428571428571,0,828571428571429,1,0,0689655172413793,0,162162162162162,0,837837837837838,6,27,2,2,33,13,17
4,0,40,6432635,6,49554138289117,1,29910827657823,0,54129511524093,0,639712408921099,20,1,17391304347826,0,8,0,08,0,88,1,0,0909090909090909,0,111111111111111,0,888888888888889,3,20,2,2,22,23,27
5,0,50,853817,6,84314414392926,1,14052402398821,0,570262011994105,0,570262011994105,25,1,0,833333333333333,0,0,833333333333333,1,0,0,166666666666667,0,833333333333333,5,25,0,0,29,30,30
6,0,85,5642323,1,96343723871639,0,896351782892266,0,163619769893033,0,537607815362822,25,3,13333333333333,0,543478260869565,0,347826086956522,0,891304347826087,1,0,390243902439024,0,0806451612903226,0,919354838709677,5,25,16,16,30,15,47
7,0,29,404881,8,57000577557175,1,83642980905109,0,714167147964312,0,714167147964312,22,1,0,785714285714286,0,0,785714285714286,1,0,0,214285714285714,0,785714285714286,6,22,0,0,28,22,22
8,0,44,8087747,8,83755475688113,2,07942464867791,0,736462896406761,0,736462896406761,26,1,0,764705882352941,0,0,764705882352941,1,0,0,235294117647059,0,764705882352941,8,26,0,0,28,34,34
9,0,99,3790662,3,13949418051586,1,56974709025793,0,261624515042988,0,563498955477205,21,2,11111111111111,0,5,0,357142857142857,0,857142857142857,1,0,416666666666667,0,105263157894737,0,894736842105263,6,21,15,15,23,27,57
