Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,10.0156551,3.59437297316678,0.77022277996431,0.299531081097231,0.798749549592617,22,2.25,0.785714285714286,0.0714285714285714,0.857142857142857,0.666666666666667,0.0833333333333333,0.129032258064516,0.870967741935484,4,22,2,3,26,4,9
2,0,3.1891478,11.2882820921627,1.73665878340964,0.94069017434689,0.94069017434689,22,1,0.846153846153846,0,0.846153846153846,1,0,0.153846153846154,0.846153846153846,4,22,0,0,26,4,4
3,0,46.5788715,8.24408122468145,6.18306091851109,0.687006768723454,0.72994469176867,9,1.06060606060606,0.25,0.0277777777777778,0.277777777777778,1,0.1,0.702702702702703,0.297297297297297,26,9,1,1,35,33,35
4,1,27.2490686,3.08267417257704,0.930618618136465,0.25688951438142,0.844065547253237,37,3,0.69811320754717,0.150943396226415,0.849056603773585,1,0.177777777777778,0.131147540983607,0.868852459016393,8,37,8,8,45,8,24
5,1,34.2623475,4.20286438341681,3.78257794507513,0.350238698618068,0.75885051367248,2,2.07692307692308,0.1,0.35,0.45,1,0.777777777777778,0.407407407407407,0.592592592592593,11,2,7,7,12,13,27
6,1,12.5368534,9.57177978965599,8.88808123325199,0.797648315804666,1.27623730528747,1,1.54545454545455,0.0714285714285714,0.214285714285714,0.285714285714286,1,0.75,0.588235294117647,0.411764705882353,10,1,3,3,10,11,17
7,1,41.5711352,6.06189844919126,5.84540207600585,0.505158204099271,0.793820035013141,1,1.54545454545455,0.0357142857142857,0.214285714285714,0.25,1,0.857142857142857,0.617647058823529,0.382352941176471,21,1,6,6,21,22,34
8,1,16.5815864,10.8554148956459,10.216861078255,0.904617907970494,1.02523362903323,1,1.125,0.0588235294117647,0.0588235294117647,0.117647058823529,1,0.5,0.833333333333333,0.166666666666667,15,1,1,1,15,16,18
9,1,22.4741596,11.7468241170629,11.2769511523804,0.978902009755239,1.1568841933471,1,1.17391304347826,0.04,0.08,0.12,1,0.666666666666667,0.814814814814815,0.185185185185185,22,1,2,2,22,23,27
10,1,56.1689608,3.20461688157136,2.40346266117852,0.267051406797613,1.12161590854998,13,4,0.25,0.461538461538462,0.711538461538462,1,0.648648648648649,0.197368421052632,0.802631578947368,15,13,24,24,28,16,64
11,1,36.1895757,5.63698236451001,5.16723383413418,0.469748530375834,0.690806662317403,2,1.44444444444444,0.0833333333333333,0.166666666666667,0.25,1,0.666666666666667,0.642857142857143,0.357142857142857,18,2,4,4,20,18,26
12,1,43.2233672,8.05120060151168,8.05120060151168,0.670933383459306,0.809747186933645,0,1.2,0,0.0909090909090909,0.0909090909090909,1,1,0.833333333333333,0.166666666666667,30,0,3,3,30,30,36
13,1,31.9355209,5.63635710103604,5.63635710103604,0.469696425086337,0.657574995120872,0,1.375,0,0.157894736842105,0.157894736842105,1,1,0.727272727272727,0.272727272727273,16,0,3,3,16,16,22
14,1,58.0187595,5.99805998954528,5.16112138635291,0.499838332462106,0.74113959640933,6,1.46666666666667,0.13953488372093,0.162790697674419,0.302325581395349,1,0.538461538461538,0.6,0.4,30,6,7,7,36,30,44
15,1,19.3482696,10.5435785327283,10.5435785327283,0.878631544394027,0.878631544394027,0,1,0,0,0,1,1,1,0,18,0,0,0,18,18,18
16,1,31.4467139,10.3031433118994,9.94786250804083,0.85859527599162,0.85859527599162,1,1,0.0344827586206897,0,0.0344827586206897,1,0,0.96551724137931,0.0344827586206897,28,1,0,0,29,28,28
17,1,16.3776185,10.2579016601223,5.33410886326361,0.854825138343527,0.854825138343527,12,1,0.48,0,0.48,1,0,0.52,0.48,13,12,0,0,25,15,15
18,1,10.815228,5.5477332516707,2.28436075068794,0.462311104305892,0.647235546028248,10,1.33333333333333,0.588235294117647,0.0588235294117647,0.647058823529412,1,0.0909090909090909,0.333333333333333,0.666666666666667,6,10,1,1,16,6,8
