Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,53.2132954,6.7652265715534,6.7652265715534,0.563768880962783,1.12753776192557,0,1.96774193548387,0,0.261904761904762,0.261904761904762,0.578947368421053,1,0.508196721311475,0.491803278688525,31,0,11,19,31,31,61
2,0,111.1976767,2.37415032251299,2.22576592735593,0.197845860209416,0.935271339171783,4,4.56521739130435,0.0625,0.640625,0.703125,1,0.911111111111111,0.180952380952381,0.819047619047619,19,4,41,41,23,23,105
3,0,33.0648778,7.62138004937674,7.09576763217835,0.635115004114729,1.05852500685788,2,1.63636363636364,0.0689655172413793,0.241379310344828,0.310344827586207,1,0.777777777777778,0.555555555555556,0.444444444444444,20,2,7,7,21,22,36
4,1,119.0739806,3.02333052263813,2.98014008660044,0.251944210219844,0.906999156791438,1,3.51612903225806,0.0142857142857143,0.557142857142857,0.571428571428571,1,0.975,0.275229357798165,0.724770642201835,30,1,39,39,31,31,109
5,1,24.572774,9.27856171224299,8.9216939540798,0.773213476020249,1.34294972150885,1,1.7,0.0384615384615385,0.192307692307692,0.230769230769231,0.555555555555556,0.833333333333333,0.571428571428571,0.428571428571429,20,1,5,9,21,20,34
6,1,54.9313307,5.67981871227452,5.51276522073704,0.473318226022877,0.728181886189042,1,1.51851851851852,0.0294117647058824,0.205882352941176,0.235294117647059,1,0.875,0.634146341463415,0.365853658536585,26,1,7,7,27,27,41
7,1,107.3397476,3.35383684095788,2.86894476756638,0.279486403413157,1.04341590607578,12,3.64516129032258,0.144578313253012,0.493975903614458,0.63855421686747,1,0.773584905660377,0.241935483870968,0.758064516129032,30,12,41,41,42,31,113
8,1,247.2979168,1.35868512095772,1.28663363727057,0.11322376007981,1.08371313219247,7,9.27586206896552,0.053030303030303,0.75,0.803030303030303,0.702127659574468,0.933962264150943,0.0952380952380952,0.904761904761905,26,7,99,141,33,29,269
9,1,133.3593074,2.51950918575331,2.37130276306194,0.209959098812776,1.01980133709063,5,4.72413793103448,0.0588235294117647,0.635294117647059,0.694117647058824,1,0.915254237288136,0.18705035971223,0.81294964028777,26,5,54,54,31,29,137
10,1,71.3999017,5.04202374833242,4.93241453641215,0.420168645694368,0.840337291388736,1,1.96774193548387,0.0217391304347826,0.326086956521739,0.347826086956522,1,0.9375,0.491803278688525,0.508196721311475,30,1,15,15,31,31,61
11,1,30.2948176,11.4871132282374,11.4871132282374,0.957259435686452,1.22133100415168,0,1.26666666666667,0,0.117647058823529,0.117647058823529,1,1,0.789473684210526,0.210526315789474,30,0,4,4,30,30,38
12,1,55.1268856,4.35359257806503,4.24196199914029,0.362799381505419,0.997698299139903,1,2.66666666666667,0.0256410256410256,0.435897435897436,0.461538461538462,0.944444444444444,0.944444444444444,0.368421052631579,0.631578947368421,21,1,17,18,22,21,56
13,1,30.2231001,7.14685122589393,7.14685122589393,0.595570935491161,0.860269129042788,0,1.42105263157895,0,0.173913043478261,0.173913043478261,1,1,0.703703703703704,0.296296296296296,19,0,4,4,19,19,27
14,1,83.8848285,2.43190578854197,2.0265881571183,0.20265881571183,1.06097850578547,10,5,0.166666666666667,0.6,0.766666666666667,1,0.782608695652174,0.145833333333333,0.854166666666667,14,10,36,36,24,18,90
15,1,24.6224564,10.2345597005504,10.2345597005504,0.852879975045869,1.13717330006116,0,1.31818181818182,0,0.12,0.12,0.75,1,0.758620689655172,0.241379310344828,22,0,3,4,22,22,29
16,1,27.0346906,13.7600982938566,13.3553895205078,1.14667485782138,1.29463290399188,1,1.125,0.0294117647058824,0.0588235294117647,0.0882352941176471,1,0.666666666666667,0.861111111111111,0.138888888888889,31,1,2,2,32,32,36
17,1,38.6233173,10.8742601454381,10.8742601454381,0.906188345453175,1.21688149246569,0,1.33333333333333,0,0.142857142857143,0.142857142857143,1,1,0.75,0.25,36,0,6,6,36,36,48
18,1,97.5720174,2.95166593531969,2.57803733591213,0.245972161276641,1.49633064776623,10,5.88,0.126582278481013,0.556962025316456,0.683544303797468,0.564102564102564,0.814814814814815,0.159235668789809,0.840764331210191,25,10,44,78,35,25,147
