Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,0,0,0,0,0,26,0,1,0,1,1,0,0,1,0,26,0,0,26,0,0
2,0,30.862991,9.72037998520623,9.72037998520623,0.810031665433852,0.810031665433852,0,1,0,0,0,1,1,1,0,26,0,0,0,26,26,26
3,0,33.6474499,12.1257331896644,12.1257331896644,1.01047776580537,1.01047776580537,0,1,0,0,0,1,1,1,0,35,0,0,0,35,35,35
4,1,36.378702,14.513986782706,14.513986782706,1.20949889855883,1.20949889855883,0,1,0,0,0,1,1,1,0,45,0,0,0,45,45,45
5,1,17.7090071,8.13145532027033,7.17481351788558,0.677621276689194,1.18583723420609,2,1.69230769230769,0.117647058823529,0.235294117647059,0.352941176470588,0.8,0.666666666666667,0.5,0.5,11,2,4,5,12,13,22
6,1,13.2274148,8.16486075570867,8.16486075570867,0.680405062975722,0.680405062975722,0,1,0,0,0,1,1,1,0,10,0,0,0,10,10,10
7,1,19.744466,12.1553046813218,12.1553046813218,1.01294205677682,1.01294205677682,0,1,0,0,0,1,1,1,0,21,0,0,0,21,21,21
8,1,16.8587213,9.96516859199754,9.96516859199754,0.830430715999795,0.830430715999795,0,1,0,0,0,1,1,1,0,15,0,0,0,15,15,15
9,1,23.8337728,10.5732316119083,10.5732316119083,0.881102634325691,0.965017170928138,0,1.09090909090909,0,0.0434782608695652,0.0434782608695652,1,1,0.916666666666667,0.0833333333333333,22,0,1,1,22,22,24
10,1,72.5618744,4.46515477554973,4.46515477554973,0.372096231295811,0.45478428269488,0,1.21428571428571,0,0.0967741935483871,0.0967741935483871,1,1,0.823529411764706,0.176470588235294,28,0,3,3,28,28,34
11,1,21.6443986,10.5339032150332,10.5339032150332,0.877825267919433,1.2474359070434,0,1.4,0,0.166666666666667,0.166666666666667,1,1,0.714285714285714,0.285714285714286,20,0,4,4,20,20,28
12,1,24.6932765,14.0929050059436,14.0929050059436,1.1744087504953,1.1744087504953,0,1,0,0,0,1,1,1,0,30,0,0,0,30,30,30
13,1,16.2079996,11.1056271250155,11.1056271250155,0.925468927084623,0.925468927084623,0,1,0,0,0,1,1,1,0,16,0,0,0,16,16,16
14,1,32.6541748,12.8620613619059,12.8620613619059,1.07183844682549,1.19433426931983,0,1.11111111111111,0,0.0526315789473684,0.0526315789473684,1,1,0.9,0.1,36,0,2,2,36,36,40
15,1,17.0891815,11.9373768720287,11.9373768720287,0.994781406002388,0.994781406002388,0,1,0,0,0,1,1,1,0,18,0,0,0,18,18,18
16,1,61.462413,5.46675575526135,5.46675575526135,0.455562979605112,0.846045533552352,0,1.82758620689655,0,0.292682926829268,0.292682926829268,1,1,0.547169811320755,0.452830188679245,29,0,12,12,29,29,53
17,1,28.9594266,9.94494828844436,9.94494828844436,0.828745690703696,0.828745690703696,0,1,0,0,0,1,1,1,0,25,0,0,0,25,25,25
18,1,18.645953,9.65356932949472,9.65356932949472,0.804464110791226,0.804464110791226,0,1,0,0,0,1,1,1,0,16,0,0,0,16,16,16
