Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,0,0,0,0,0,31,0,1,0,1,1,0,0,1,0,31,0,0,31,0,0
2,0,11.3032242,23.356167703017,20.3097110461017,1.94634730858475,1.94634730858475,3,1,0.130434782608696,0,0.130434782608696,1,0,0.869565217391304,0.130434782608696,20,3,0,0,23,23,23
3,0,30.6551582,7.82902500238932,7.82902500238932,0.65241875019911,1.23959562537831,0,1.85714285714286,0,0.3,0.3,1,1,0.538461538461538,0.461538461538462,21,0,9,9,21,21,39
4,1,23.1325485,15.5624876351172,15.0908971007198,1.2968739695931,1.46979049887218,1,1.12903225806452,0.0303030303030303,0.0606060606060606,0.0909090909090909,1,0.666666666666667,0.857142857142857,0.142857142857143,30,1,2,2,31,31,35
5,1,35.1786558,6.82231866289786,6.82231866289786,0.568526555241488,0.682231866289786,0,1.19047619047619,0,0.0869565217391304,0.0869565217391304,1,1,0.84,0.16,21,0,2,2,21,21,25
6,1,20.2450891,15.4111448193132,13.6987953949451,1.2842620682761,1.2842620682761,3,1,0.111111111111111,0,0.111111111111111,1,0,0.888888888888889,0.111111111111111,24,3,0,0,27,27,27
7,1,39.5400319,10.925636101978,9.29841370381103,0.91046967516483,1.16337791826617,7,1.27027027027027,0.148936170212766,0.106382978723404,0.25531914893617,1,0.416666666666667,0.673076923076923,0.326923076923077,35,7,5,5,42,37,47
8,1,52.0843991,6.45106799360195,5.27814654021977,0.537588999466829,0.959980356190766,8,1.75862068965517,0.181818181818182,0.25,0.431818181818182,1,0.578947368421053,0.454545454545455,0.545454545454545,25,8,11,11,33,29,51
9,1,33.8308235,9.931771244055,8.62495923825829,0.82764760367125,1.24147140550687,5,1.48275862068966,0.131578947368421,0.184210526315789,0.315789473684211,1,0.583333333333333,0.577777777777778,0.422222222222222,26,5,7,7,31,29,43
10,1,25.6034797,9.84241216243744,7.57108627879803,0.820201013536453,1.44511607146899,9,1.72727272727273,0.230769230769231,0.205128205128205,0.435897435897436,1,0.470588235294118,0.468085106382979,0.531914893617021,22,9,8,8,31,22,38
11,1,69.0144572,4.69466852519127,4.38169062351185,0.391222377099272,0.825913907209575,3,2.07142857142857,0.0666666666666667,0.333333333333333,0.4,1,0.833333333333333,0.45,0.55,27,3,15,15,30,28,58
12,1,17.8931659,12.7422950904401,10.8545476696342,1.06185792420334,1.62073051588931,4,1.5,0.148148148148148,0.185185185185185,0.333333333333333,1,0.555555555555556,0.5625,0.4375,18,4,5,5,22,20,30
13,1,25.8290031,8.36269209321516,7.96446866020492,0.69689100776793,0.851755676160804,1,1.21052631578947,0.0476190476190476,0.0952380952380952,0.142857142857143,1,0.666666666666667,0.782608695652174,0.217391304347826,18,1,2,2,19,19,23
14,1,43.1149459,4.73153788649425,3.65618836683647,0.394294823874521,1.62356692183626,10,3.94444444444444,0.227272727272727,0.454545454545455,0.681818181818182,0.606060606060606,0.666666666666667,0.181818181818182,0.818181818181818,14,10,20,33,24,18,71
15,1,32.2534869,7.81310872778844,7.45796742197987,0.65109239398237,0.65109239398237,1,1,0.0454545454545455,0,0.0454545454545455,1,0,0.954545454545455,0.0454545454545455,21,1,0,0,22,22,22
16,1,23.3275308,15.9468227987507,15.4484845862898,1.32890189989589,1.32890189989589,1,1,0.03125,0,0.03125,1,0,0.96875,0.03125,31,1,0,0,32,32,32
17,1,57.0512279,7.36180474040244,7.18652367515476,0.61348372836687,0.823821006664083,1,1.33333333333333,0.0238095238095238,0.142857142857143,0.166666666666667,1,0.857142857142857,0.729166666666667,0.270833333333333,35,1,6,6,36,36,48
18,1,80.0616335,4.796304836823,4.54822010388388,0.39969206973525,1.06168206023426,3,2.60606060606061,0.0517241379310345,0.396551724137931,0.448275862068966,0.766666666666667,0.884615384615385,0.363636363636364,0.636363636363636,32,3,23,30,35,33,86
