Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,40.5037764,7.99925411399417,7.42787882013744,0.666604509499514,0.666604509499514,2,1,0.0714285714285714,0,0.0714285714285714,1,0,0.928571428571429,0.0714285714285714,26,2,0,0,26,28,28
2,0,18.5974036,16.1312840465537,14.8904160429726,1.34427367054614,1.34427367054614,2,1,0.0769230769230769,0,0.0769230769230769,1,0,0.923076923076923,0.0769230769230769,24,2,0,0,26,26,26
3,0,37.8090619,11.108448051709,10.8307368504163,0.925704004309083,1.1372934910083,1,1.22222222222222,0.025,0.1,0.125,1,0.8,0.795454545454545,0.204545454545455,35,1,4,4,35,36,44
4,1,46.6324339,11.5799231315696,11.3281856721876,0.964993594297466,0.964993594297466,1,1,0.0217391304347826,0,0.0217391304347826,1,0,0.978260869565217,0.0217391304347826,45,1,0,0,45,46,46
5,1,13.0024681,11.0748204796596,10.2837618739696,0.922901706638296,1.07671865774468,1,1.15384615384615,0.0714285714285714,0.0714285714285714,0.142857142857143,1,0.5,0.8,0.2,12,1,1,1,12,13,15
6,1,16.9690572,6.36452566144924,6.36452566144924,0.530377138454103,0.766100311100371,0,1.4,0,0.166666666666667,0.166666666666667,1,1,0.714285714285714,0.285714285714286,10,0,2,2,10,10,14
7,1,31.1286731,8.09543019037326,7.72745609081084,0.674619182531105,0.674619182531105,1,1,0.0454545454545455,0,0.0454545454545455,1,0,0.954545454545455,0.0454545454545455,21,1,0,0,21,22,22
8,1,15.553098,11.5732569806993,10.8499284194056,0.96443808172494,0.96443808172494,1,1,0.0625,0,0.0625,1,0,0.9375,0.0625,15,1,0,0,15,16,16
9,1,22.8231083,11.0414408365227,11.0414408365227,0.920120069710224,1.00775055253977,0,1.09090909090909,0,0.0434782608695652,0.0434782608695652,1,1,0.916666666666667,0.0833333333333333,22,0,1,1,22,22,24
10,1,44.0776411,7.62291247024106,7.37701206797522,0.635242705853422,0.725991663832482,1,1.13793103448276,0.032258064516129,0.0645161290322581,0.0967741935483871,1,0.666666666666667,0.848484848484849,0.151515151515152,28,1,2,2,28,29,33
11,1,15.3144978,14.8878535213868,13.3990681692481,1.24065446011556,1.24065446011556,2,1,0.1,0,0.1,1,0,0.9,0.1,18,2,0,0,20,20,20
12,1,18.4157512,19.5484830398882,18.917886812795,1.62904025332401,1.62904025332401,1,1,0.032258064516129,0,0.032258064516129,1,0,0.967741935483871,0.032258064516129,30,1,0,0,30,31,31
13,1,26.7013557,7.19064612887802,6.76766694482637,0.599220510739835,0.599220510739835,1,1,0.0588235294117647,0,0.0588235294117647,1,0,0.941176470588235,0.0588235294117647,16,1,0,0,16,17,17
14,1,30.1401425,13.9349042560101,13.9349042560101,1.16124202133417,1.22759870826755,0,1.05555555555556,0,0.027027027027027,0.027027027027027,1,1,0.947368421052632,0.0526315789473684,36,0,1,1,36,36,38
15,1,23.6020739,9.15173814450263,8.6700677158446,0.762644845375219,0.762644845375219,1,1,0.0526315789473684,0,0.0526315789473684,1,0,0.947368421052632,0.0526315789473684,18,1,0,0,18,19,19
16,1,32.2182643,10.8013267493122,10.4412825243351,0.900110562442683,0.900110562442683,1,1,0.0333333333333333,0,0.0333333333333333,1,0,0.966666666666667,0.0333333333333333,29,1,0,0,29,30,30
17,1,25.6771304,11.2162066209704,10.3189100912928,0.934683885080866,0.934683885080866,2,1,0.08,0,0.08,1,0,0.92,0.08,23,2,0,0,25,25,25
18,1,12.8781975,14.9089187364924,14.0319235166988,1.2424098947077,1.2424098947077,1,1,0.0588235294117647,0,0.0588235294117647,1,0,0.941176470588235,0.0588235294117647,16,1,0,0,16,17,17
