Credit: http://books.google.com/books?id=XWSc3b_gkX8C&pg=PA47&hl=en
Trial,Testing?,Seconds,WPM,AdjWPM,CPS,KSPS,MSD,KSPC,UncErrRate,CorErrRate,TotErrRate,Effic,Consc,UtilBand,WasteBand,|C|,|INF|,|IF|,|F|,|P|,|T|,|IS|
1,0,0,0,0,0,0,29,0,1,0,1,1,0,0,1,0,29,0,0,29,0,0
2,0,9.7443344,46.7964235710137,43.1966986809358,3.89970196425115,3.89970196425115,3,1,0.0769230769230769,0,0.0769230769230769,1,0,0.923076923076923,0.0769230769230769,36,3,0,0,37,39,39
3,0,11.8515045,30.375890250896,30.375890250896,2.53132418757467,2.53132418757467,0,1,0,0,0,1,1,1,0,31,0,0,0,31,31,31
4,1,25.9285258,12.0330790268068,12.0330790268068,1.00275658556724,1.15702682950066,0,1.14814814814815,0,0.0689655172413793,0.0689655172413793,1,1,0.870967741935484,0.129032258064516,27,0,2,2,27,27,31
5,1,20.7488819,10.9885439176364,10.9885439176364,0.915711993136363,1.01210272925598,0,1.1,0,0.0476190476190476,0.0476190476190476,1,1,0.909090909090909,0.0909090909090909,20,0,1,1,20,20,22
6,1,17.4678016,12.3656087323547,12.3656087323547,1.03046739436289,1.03046739436289,0,1,0,0,0,1,1,1,0,19,0,0,0,19,19,19
7,1,27.2572088,13.2075152170387,13.2075152170387,1.10062626808655,1.10062626808655,0,1,0,0,0,1,1,1,0,31,0,0,0,31,31,31
8,1,13.837309,14.7427509207173,14.7427509207173,1.22856257672644,1.22856257672644,0,1,0,0,0,1,1,1,0,18,0,0,0,18,18,18
9,1,27.5738482,13.0558490562808,13.0558490562808,1.08798742135673,1.16051991611385,0,1.06451612903226,0,0.03125,0.03125,1,1,0.939393939393939,0.0606060606060606,31,0,1,1,31,31,33
10,1,25.5611113,15.0228210148281,15.0228210148281,1.25190175123567,1.25190175123567,0,1,0,0,0,1,1,1,0,33,0,0,0,33,33,33
11,1,19.8985116,16.28262487733,16.28262487733,1.35688540644417,1.75892552687207,0,1.28571428571429,0,0.125,0.125,1,1,0.777777777777778,0.222222222222222,28,0,4,4,28,28,36
12,1,55.2814976,3.47313311569909,3.47313311569909,0.289427759641591,0.470320109417586,0,1.58823529411765,0,0.227272727272727,0.227272727272727,1,1,0.62962962962963,0.37037037037037,17,0,5,5,17,17,27
13,1,32.3448149,12.985079719841,11.7182426740028,1.08208997665341,1.32942482845991,4,1.22222222222222,0.0975609756097561,0.0975609756097561,0.195121951219512,1,0.5,0.733333333333333,0.266666666666667,33,4,4,4,37,36,44
14,1,25.6363162,14.5106651477485,12.2195074928408,1.20922209564571,1.20922209564571,6,1,0.157894736842105,0,0.157894736842105,1,0,0.842105263157895,0.157894736842105,32,6,0,0,38,32,32
15,1,35.0538258,12.6662351360233,11.5147592145666,1.05551959466861,1.28374004756993,4,1.21052631578947,0.0909090909090909,0.0909090909090909,0.181818181818182,1,0.5,0.75,0.25,36,4,4,4,40,38,46
16,1,33.943456,15.2017519960254,14.8639352850026,1.26681266633545,1.26681266633545,1,1,0.0222222222222222,0,0.0222222222222222,1,0,0.977777777777778,0.0222222222222222,44,1,0,0,45,44,44
17,1,14.3284745,13.3998912445285,13.3998912445285,1.11665760371071,1.11665760371071,0,1,0,0,0,1,1,1,0,17,0,0,0,17,17,17
18,1,24.9174084,15.4109124767566,14.9576503450873,1.28424270639638,1.28424270639638,1,1,0.0294117647058824,0,0.0294117647058824,1,0,0.970588235294118,0.0294117647058824,33,1,0,0,34,33,33
